"job_id","title","date_range"
1225930,"VP of Engineering","agosto de 2017 – febrero de 2018(6 meses)"
1225931,"Support Developer","marzo de 2015 – agosto de 2017(2 años y 5 meses)"
1225932,"Senior Web Developer","enero de 2013 – marzo de 2015(2 años y 2 meses)"
1225933,"Media director, partner","diciembre de 2009 – mayo de 2013(3 años y 5 meses)"
1225934,"Senior Web Developer","2008 – 2009"
1225935,"System Manager","2005 – 2007"
1225936,"VP Of Engineering","octubre de 2019 – Actualidad(1 año y 11 meses)"
1226439,"Research Specialist","August 2019 – April 2021(1 year 8 months)Greater Minneapolis-St. Paul Area"
1226440,"Embedded Systems Engineer","October 2013 – August 2019(5 years 10 months)"
1226441,"Embedded Systems Engineer","October 2006 – September 2013(6 years 11 months)Colombia"
1227724,"Marketing Online Specialist (Adwords/Facebook/Bing/Analytics)","February 2017 – August 2019(2 years 6 months)Argentina"
1227725,"Account Manager for Online Marketing (SEM)","January 2016 – February 2017(1 year 1 month)Argentina"
1227726,"Regional Analyst for Online Marketing","June 2014 – December 2015(1 year 6 months)Argentina"
1227727,"Research Analyst & Client Consulting","December 2013 – June 2014(6 months)Buenos Aires. Argentina"
1227728,"Analyst","April 2010 – November 2012(2 years 7 months)Caracas, Venezuela"
1227729,"Online Marketing Manager","August 2019 – Present(2 years 1 month)Buenos Aires, Argentina"
1227790,"DevOps Engineer SR","January 2020 – July 2020(6 months)São Paulo Area, Brazil"
1227791,"DevOps Engineer","November 2019 – January 2020(2 months)São Paulo Area, Brazil"
1227792,"Senior DevOps Engineer","September 2019 – November 2019(2 months)São Paulo, São Paulo, Brazil"
1227793,"Senior DevOps Engineer","August 2018 – September 2019(1 year 1 month)São Paulo Area, Brazil"
1227794,"Infrastructura Analyst Pleno","March 2018 – August 2018(5 months)São Paulo Area, Brazil"
1227795,"SysAdmin at Datacenter Fadesp","April 2017 – March 2018(11 months)Belém Area, Brazil"
1227796,"SysAdmin at Data Center of the Federal University of Pará","October 2012 – March 2018(5 years 5 months)Belém Area, Brazil"
1227797,"System Administrator","February 2010 – April 2012(2 years 2 months)Belém Area, Brazil"
1227798,"DevOps Engineer Sr","July 2020 – Present(1 year 2 months)São Paulo, Brazil"
1228089,"Data Engineer","March 2018 – April 2019(1 year 1 month)Escazú, Costa Rica"
1228090,"Senior | Consulting","November 2016 – March 2018(1 year 4 months)"
1228091,"Developer","July 2015 – November 2016(1 year 4 months)Cartago"
1228092,"Teacher’s Assistant","February 2013 – November 2014(1 year 9 months)Cartago"
1228093,"Freelance Software Engineer","August 2014 – October 2014(2 months)Cartago"
1228094,"Data Engineer","April 2019 – Present(2 years 5 months)"
1228595,"Senior Mobile Developer","January 2016 – May 2016(4 months)Rio de Janeiro Area, Brazil"
1228596,"Senior Mobile Developer","July 2013 – September 2015(2 years 2 months)Rio de Janeiro Area, Brazil"
1228597,"Android Developer","February 2012 – June 2013(1 year 4 months)Rio de Janeiro e Região, Brasil"
1228598,"Professor","September 2011 – June 2012(9 months)Rio de Janeiro e Região, Brasil"
1228599,"Information Analyst II","April 2010 – February 2012(1 year 10 months)Rio de Janeiro e Região, Brasil"
1228600,"Analista de Sistemas","May 2007 – October 2009(2 years 5 months)Rio de Janeiro Area, Brazil"
1228601,"Product Owner","July 2020 – Present(1 year 2 months)"
1228602,"Senior Android Developer","May 2016 – Present(5 years 4 months)Rio de Janeiro Area, Brazil"
1228603,"Senior iOS Developer","January 2019 – July 2021(2 years 6 months)"
1228604,"Senior iOS Developer","September 2016 – December 2018(2 years 3 months)Medellín, Antioquia, Colombia"
1228605,"Lead iOS Developer","January 2016 – September 2016(8 months)Colombia"
1228606,"iOS Developer","August 2015 – September 2016(1 year 1 month)Colombia"
1228607,"Mobile developer engineer","April 2015 – August 2015(4 months)Colombia"
1228608,"iOS Developer","October 2014 – April 2015(6 months)Colombia"
1228609,"Intern","June 2013 – November 2013(5 months)Cracow, Lesser Poland District, Poland"
1228610,"Research Assistant","March 2012 – May 2013(1 year 2 months)Colombia"
1228611,"Trainee","June 2011 – August 2011(2 months)Mysuru Area, India"
1228715,"Data Transmission Services Analyst","June 2011 – February 2014(2 years 8 months)Costa Rica"
1228716,"Virtual Servers Administrator","January 2011 – May 2011(4 months)Costa Rica"
1228717,"ITO Support Specialist","July 2006 – October 2009(3 years 3 months)"
1228718,"System Engineer","March 2014 – Present(7 years 6 months)Costa Rica"
1228780,"Android Developer","June 2017 – December 2018(1 year 6 months)Av. Gen. Justo, 375 - Centro, Rio de Janeiro - RJ, 20021-130"
1228781,"Java Developer","July 2016 – May 2017(10 months)Rio de Janeiro Area, Brazil"
1228782,"Developer","May 2016 – July 2016(2 months)Rio de Janeiro Area, Brazil"
1228783,"Programmer","October 2012 – May 2016(3 years 7 months)"
1228784,"Java Developer","April 2011 – September 2012(1 year 5 months)"
1228785,"Java Intern","July 2010 – April 2011(9 months)"
1228786,"Android developer and tech lead","December 2018 – Present(2 years 9 months)Uberlândia Area, Brazil"
1229434,"Senior Developer","August 2016 – February 2019(2 years 6 months)"
1229435,"Chief Product Officer","February 2013 – July 2016(3 years 5 months)"
1229436,"CTO & Co-founder","September 2011 – December 2012(1 year 3 months)Argentina"
1229437,"Senior developer","June 2010 – January 2012(1 year 7 months)Buenos Aires, Argentina"
1229438,"Desarrollador Senior","January 2010 – June 2010(5 months)Capital Federal, Argentina"
1229439,"Analyst","July 2009 – December 2009(5 months)Montevideo, Uruguay"
1229440,"Development Leader","February 2007 – July 2009(2 years 5 months)Montevideo, Uruguay"
1229441,"Product Manager","February 2019 – Present(2 years 7 months)Buenos Aires, Argentina"
1230035,"Software Technical Lead","December 2017 – November 2020(2 years 11 months)Florianópolis Area, Brazil"
1230036,"Embedded Software Developer","May 2010 – November 2017(7 years 6 months)Florianópolis Area, Brazil"
1230037,"System Analyst","April 2010 – April 2010Florianópolis Area, Brazil"
1230038,"Software Developer","August 2008 – April 2010(1 year 8 months)Florianópolis Area, Brazil"
1230039,"Test Engineer","July 2006 – July 2008(2 years)Florianópolis Area, Brazil"
1230040,"Software Developer","2002 – 2006Curitiba Area, Brazil"
1230041,"Intern","September 2000 – February 2001(5 months)Paris Area, France"
1230042,"Intern","January 1999 – December 1999(11 months)Curitiba Area, Brazil"
1230043,"Senior Software Engineer","November 2020 – Present(10 months)Florianópolis, Santa Catarina, Brazil"
1230180,"Senior Android Developer / Mobile Architect","November 2020 – February 2021(3 months)Porto Alegre, Rio Grande do Sul, Brazil"
1230181,"Senior Android Developer","March 2017 – November 2020(3 years 8 months)Porto Alegre, Brazil"
1230182,"Android Developer","July 2014 – March 2017(2 years 8 months)Porto Alegre, Brazil"
1230183,"Android developer","2015 – 2017Porto Alegre Area, Brazil"
1230184,"Software Engineer","January 2012 – July 2014(2 years 6 months)Porto Alegre, Brazil"
1230185,"Software Test Engineer","March 2007 – June 2012(5 years 3 months)"
1230186,"Test-Developer","2007 – 2008"
1230187,"Senior Android Developer","March 2021 – Present(6 months)Porto Alegre, Rio Grande do Sul, Brasil"
1230495,"Data Scientist","August 2018 – July 2020(1 year 11 months)Argentina"
1230496,"Data Scientist","June 2014 – July 2018(4 years 1 month)Capiltal Federal"
1230497,"Actuario","September 2011 – October 2013(2 years 1 month)"
1230498,"Data Analyst","June 2011 – September 2011(3 months)reconquista 150"
1230499,"Data Analyst","May 2009 – December 2010(1 year 7 months)"
1230500,"Analytics & Data Science Lead","July 2020 – Present(1 year 2 months)"
1230932,"(remote) Software Engineer","September 2019 – December 2020(1 year 3 months)Canada"
1230933,"(remote) Software Engineer","September 2017 – September 2019(2 years)Melbourne, Australia"
1230934,"Software Engineer","September 2011 – March 2018(6 years 6 months)Fortaleza Area, Brazil"
1230935,"Software Developer","August 2010 – September 2011(1 year 1 month)Fortaleza Area, Brazil"
1230936,"Intern Software Developer","November 2009 – August 2010(9 months)Fortaleza Area, Brazil"
1230937,"Senior Software Engineer","January 2021 – Present(8 months)"
1231067,"Co-Founder","September 2018 – September 2020(2 years)Barcelona Area, Spain"
1231068,"Co-Founder, Chief Product Officer","July 2016 – 2020(4 years 2 months)Greater New York City Area"
1231069,"Sr Product Manager","December 2014 – July 2016(1 year 7 months)Lisbon Area, Portugal"
1231070,"Product Head, Mobile Games","February 2012 – November 2014(2 years 9 months)Bengaluru Area, India"
1231071,"Product Manager","August 2011 – February 2012(6 months)Singapore"
1231072,"Producer","March 2010 – July 2011(1 year 4 months)Bengaluru Area, India"
1231073,"Producer","May 2008 – March 2010(1 year 10 months)"
1231074,"Game Designer","October 2007 – May 2008(7 months)Pune Area, India"
1231075,"Senior Quality Assurance - Games","July 2006 – October 2007(1 year 3 months)India"
1231076,"Founder","June 2020 – Present(1 year 3 months)Barcelona, Catalonia, Spain"
1234479,"Software Lead, GUI Development","August 2006 – March 2010(3 years 7 months)"
1234480,"Software Engineer II","August 2005 – April 2006(8 months)"
1234481,"Software Development Intern","May 2003 – May 2005(2 years)"
1234482,"Staff Software Engineer","April 2010 – Present(11 years 5 months)Greater Seattle Area"
1235141,"Data Engineer - Machine Learning","April 2021 – August 2021(4 months)"
1235142,"Analista Programador SQL - Big Data","October 2018 – September 2019(11 months)Argentina"
1235143,"Analista Programador SQL - Teradata","December 2014 – September 2016(1 year 9 months)Argentina"
1235144,"Analista Programador ETL","April 2014 – December 2014(8 months)Argentina"
1235145,"Analista Programador SQL","July 2013 – April 2014(9 months)Argentina"
1235146,"Analista Programador SQL","September 2011 – July 2013(1 year 10 months)Argentina"
1235147,"Administrador de aplicaciones","April 2010 – September 2011(1 year 5 months)Argentina"
1235148,"Ingeniero de datos","September 2016 – Present(5 years)"
1235476,"Frontend Developer","August 2020 – March 2021(7 months)"
1235477,"Frontend Developer","May 2020 – July 2020(2 months)Argentina"
1235478,"Frontend Developer","January 2019 – April 2020(1 year 3 months)Argentina"
1235479,"Full Stack Developer in own project","September 2019 – March 2020(6 months)"
1235480,"React Developer","September 2018 – December 2018(3 months)Argentina"
1235481,"Gerente Comercial","January 2017 – September 2018(1 year 8 months)Argentina"
1235482,"Founder & CEO","January 2014 – April 2017(3 years 3 months)Santa Fe"
1235483,"CityManager","June 2016 – December 2016(6 months)Santa Fe Province, Argentina"
1235484,".NET Developer","July 2014 – June 2016(1 year 11 months)Santa Fe, Santa Fe, Argentina"
1235485,"Trainee Java Developer","June 2014 – July 2014(1 month)Santa Fe, Santa Fe, Argentina"
1235486,"Trainee Java Developer","March 2013 – April 2013(1 month)Santa Fe, Santa Fe, Argentina"
1235487,"Frontend Developer","April 2021 – Present(5 months)"
1235488,"Frontend Developer","April 2021 – Present(5 months)"
1235732,"Data Scientist","September 2020 – April 2021(7 months)"
1235733,"Product Performance Manager","September 2019 – May 2020(8 months)Barcelona, Catalonia, Spain"
1235734,"Product Analytics Lead","August 2018 – April 2020(1 year 8 months)Barcelona"
1235735,"Data Scientist : Marketing Analytics","March 2018 – August 2018(5 months)Barcelona Area, Spain"
1235736,"Product Manager & Analyst","January 2017 – March 2018(1 year 2 months)Leamington Spa"
1235737,"Game Analyst","December 2015 – January 2017(1 year 1 month)Leamington Spa"
1235738,"Senior Digital Analyst","February 2013 – November 2015(2 years 9 months)London, United Kingdom"
1235739,"Retail Brand Representative","November 2012 – February 2013(3 months)"
1235740,"Founder, Consultant","March 2020 – Present(1 year 6 months)"
1236015,"Senior Software Developer","October 2019 – December 2020(1 year 2 months)"
1236016,"Full Stack Developer","August 2017 – September 2019(2 years 1 month)Medellín, Antioquia Department, Colombia"
1236017,".Net Developer","April 2016 – August 2017(1 year 4 months)Medellín Colombia"
1236018,"Senior Developer","October 2014 – March 2016(1 year 5 months)"
1236019,"Director de producción","August 2013 – October 2014(1 year 2 months)"
1236020,"Developer","October 2012 – August 2013(10 months)"
1236021,"Freelance","November 2011 – November 2012(1 year)"
1236022,"Internship","February 2011 – August 2011(6 months)"
1236023,"Software Engineer","January 2021 – Present(8 months)"
1236122,"Full Stack Developer","February 2015 – January 2021(5 years 11 months)São Paulo Area, Brazil"
1236123,"Full Stack Developer","June 2011 – January 2015(3 years 7 months)"
1236124,"Full Stack Developer","October 2010 – June 2011(8 months)São Paulo Area, Brazil"
1236125,"Software Developer","May 2010 – October 2010(5 months)São Paulo Area, Brazil"
1236126,"Full Stack Developer","December 2009 – April 2010(4 months)São Paulo Area, Brazil"
1236127,"Back End Developer","September 2009 – November 2009(2 months)São Paulo Area, Brazil"
1236128,"Full Stack Developer","February 2009 – September 2009(7 months)São Paulo Area, Brazil"
1236129,"Full Stack Developer","October 2008 – February 2009(4 months)"
1236130,"Full Stack Developer","May 2008 – September 2008(4 months)São Paulo Area, Brazil"
1236131,"Full Stack Developer","January 2008 – April 2008(3 months)São Paulo Area, Brazil"
1236132,"Full Stack Developer","July 2007 – November 2007(4 months)São Paulo Area, Brazil"
1236133,"Full Stack Developer","February 2007 – June 2007(4 months)São Paulo Area, Brazil"
1236134,"Full Stack Developer","January 2006 – February 2007(1 year 1 month)São Paulo Area, Brazil"
1236135,"Full Stack Developer","February 2005 – December 2005(10 months)São Paulo Area, Brazil"
1236136,"Full Stack Developer","February 2004 – February 2005(1 year)São Paulo Area, Brazil"
1236137,"Tech Lead","January 2021 – Present(8 months)São Paulo, São Paulo, Brasil"
1239492,"Technical Lead","September 2018 – May 2020(1 year 8 months)"
1239493,"Senior Software Engineer","January 2018 – September 2018(8 months)"
1239494,"Software Engineer","November 2013 – January 2018(4 years 2 months)"
1239495,"Android Developer","November 2012 – November 2013(1 year)"
1239496,"Technical Teacher","June 2011 – March 2012(9 months)"
